time,Danube,Mississippi / Missouri,Colorado,California,Yangtze Basin,Mekong Basin,Nile,Ganges / Bhramaputra Basin,Congo,Amazon Basin,Murray
2010-02-01,25.608994,-8.40131,5.1368275,-5.6359787,-9.035271,-4.548993,16.774776,-5.526026,19.370682,-19.167313,61.167965
2010-03-01,-5.808674,-11.8156395,2.3173962,-19.991371,12.311485,-16.608402,2.8171272,4.3196335,6.891815,-24.398422,44.68232
2010-04-01,4.3723564,-14.911842,-0.11692619,41.95705,10.941414,-8.654213,-12.415104,33.907444,-1.0112915,-8.518417,-1.6276817
2010-05-01,59.930634,13.8344345,-5.411001,3.7493076,9.203049,-66.967606,-2.0570297,3.8271484,-3.375084,-19.496445,9.348118
2010-06-01,38.882492,26.841354,-0.1718874,0.65173817,-15.10025,-38.581467,-1.6665802,-32.995773,1.7439957,-13.038017,-17.169867
2010-07-01,16.516533,25.413422,4.4886627,-2.3606503,37.730194,-47.042465,7.53743,-16.307281,1.536087,-0.090270996,29.930882
2010-08-01,19.210426,-2.1778793,2.0231438,-2.7320483,2.1747437,30.339142,-9.874168,12.643433,5.351372,-20.13977,23.190853
2010-09-01,15.5585785,15.728004,-14.801246,-3.2460785,11.5701065,-59.1503,-6.314209,49.76944,4.7794037,-25.039383,33.20744
2010-10-01,-5.2736053,-34.432343,12.28237,38.619858,-2.7704315,58.138565,2.506771,-9.6262245,-8.442657,-4.8713226,53.39984
2010-11-01,14.941971,8.976833,-6.283472,7.1990395,-19.094505,-3.1582642,-6.4502907,11.991043,1.4299622,18.43312,57.688583
2010-12-01,26.725716,-17.462078,26.531448,101.224495,16.782345,0.087402344,-2.2499619,2.9338908,-0.565979,0.628891,63.45788
2011-01-01,-19.87925,-12.431515,-19.162338,-63.149216,-11.863352,-5.2354164,-4.203231,-6.1203423,5.60363,22.47853,24.79554
2011-02-01,-25.020687,4.159523,-1.2446651,-18.503006,-18.900433,-7.4001617,-3.8190317,-1.2853203,6.4661865,22.192871,38.256557
2011-03-01,-21.491196,-3.6730576,-10.593769,81.99215,-27.183678,16.422989,1.6202774,9.783829,-1.9665985,17.401672,26.044899
2011-04-01,-20.958012,30.925049,7.336649,-10.539961,-54.093708,2.523941,-13.883453,-19.099972,-5.6399384,31.496353,-3.9616203
2011-05-01,-15.854118,21.088348,12.280069,7.326601,-34.30745,13.212158,2.283554,-7.8079834,-8.901939,12.496582,-1.292429
2011-06-01,2.6179123,-9.34272,-3.5344486,14.743024,10.966949,30.173172,-9.124336,60.55751,-6.0142746,-10.365852,-21.244823
2011-07-01,22.329132,-11.939308,5.096096,1.6886249,-43.44023,-5.4885864,-13.424034,-8.011536,-2.1767197,-0.92337036,-9.875895
2011-08-01,-33.2593,-19.264385,-11.504978,-2.9010363,-39.804497,10.428009,-1.1278992,42.930847,-2.8535004,-6.720169,3.451313
2011-09-01,-42.52928,-8.226696,4.6821136,-0.70948887,11.050217,80.96237,12.392494,26.699814,12.556641,11.458412,8.238155
2011-10-01,-11.140419,-20.857056,5.1606617,5.6170673,-0.5829315,17.841705,-6.6935654,-50.15673,11.274185,8.978806,-5.5279884
2011-11-01,-64.11557,27.817142,5.2380657,-5.1996155,7.7794075,-5.262802,11.839333,-2.8700557,-11.914993,8.867493,43.20324
2011-12-01,6.943268,8.468613,-0.2631035,-64.384,-9.22927,-7.2033463,-1.5247574,-1.6935444,-6.257889,1.1062927,26.800697
2012-01-01,23.25364,-6.9492073,-11.426734,-7.5914764,5.45763,11.773893,-9.456196,7.786701,-13.320763,41.16127,47.526726
2012-02-01,3.5792542,-0.0933342,-6.684061,-48.79843,-5.259594,-2.3680553,-2.7334776,-8.340353,11.914551,45.05304,60.350994
2012-03-01,-42.80757,0.16605377,-9.563581,28.846008,5.8349533,2.318596,-8.443617,-14.986773,-17.876389,15.065887,30.079643
2012-04-01,13.051334,-12.161934,-6.6771717,12.136246,-1.6316452,15.526718,10.188778,24.181683,-22.988861,-6.91391,-14.862829
2012-05-01,19.132767,-35.860794,-11.222459,-13.873137,9.142502,23.699112,3.8036575,-50.474644,9.865883,-8.533386,-3.2059784
2012-06-01,-19.389061,-50.386986,-8.969083,-0.16392422,-29.151169,-23.197464,-6.9204254,-29.06343,1.8411789,-1.848938,-0.79356766
2012-07-01,-13.958488,-24.477882,9.481258,2.2638102,15.408249,-32.669464,9.979774,7.1036377,2.8047333,8.029945,12.105228
2012-08-01,-33.4874,-20.790947,-6.5434647,-0.16572618,-7.775299,-35.511917,12.5868225,19.48175,7.2078476,-8.981201,-15.499586
2012-09-01,-21.731716,-2.118904,-10.9385605,-4.423005,13.791481,-2.9709473,-1.3901978,41.207794,3.4260864,2.2464752,-17.773935
2012-10-01,10.306366,-18.850636,-12.934909,-4.3165073,-11.435772,-66.601715,-4.961193,-19.38004,8.523956,-16.941437,-28.166943
2012-11-01,-13.732056,-24.891783,-7.599538,26.974873,13.780136,18.990341,2.918808,1.720437,5.807785,-9.395966,-27.072344
2012-12-01,25.572495,-3.2063599,2.3575153,20.217064,11.523724,-12.780927,8.03956,-2.2452006,18.042694,5.489563,-18.177757
2013-01-01,24.413155,20.432972,3.3655853,-43.448444,-18.849602,0.7336807,-1.2800312,0.9549942,-0.110824585,-2.0094757,-6.0445557
2013-02-01,31.842384,-2.588272,-13.212185,-59.62076,-9.879311,-6.7917776,-4.254409,19.161455,-2.8080368,28.088196,10.192093
2013-03-01,40.280792,-14.506466,-9.081947,-26.306583,-5.483547,-10.72748,5.7352943,-10.076391,22.133713,10.246368,-16.79454
2013-04-01,-11.733456,6.8651047,-2.6806717,-17.032257,-9.16703,-6.7585297,-1.5154877,-11.043606,4.845688,-10.413132,-24.592834
2013-05-01,25.78099,19.057144,-2.7672424,-7.5739365,22.912872,-11.419434,-1.8039017,19.955063,-3.5122528,-1.1864624,6.6854362
2013-06-01,14.791962,-5.628418,-9.463499,1.7720757,-22.969986,6.155014,-6.466934,51.523605,-2.7440186,18.548492,14.978661
2013-07-01,-53.374172,-2.7373352,16.747372,0.39536953,-26.823975,60.20755,-3.8371658,-8.612762,-2.532341,15.913963,0.75229263
2013-08-01,-12.294022,-11.869362,11.456593,1.5187588,-31.859413,-32.541397,9.772659,15.499237,-4.2693405,20.282463,-13.963247
2013-09-01,18.216072,5.51622,32.59834,8.548953,15.120651,63.93213,1.0147095,-56.61978,-6.4335938,15.246941,-5.055891
2013-10-01,-14.560436,7.6400375,-6.6430664,-18.298313,-22.20845,4.549057,-6.1617737,49.371613,4.5765686,12.178589,-30.754465
2013-11-01,17.187958,-6.0596504,15.636515,-16.73814,0.17123795,-3.8231087,-3.4151516,-6.5733137,1.605896,44.39908,-27.283216
2013-12-01,-52.492416,-0.4676361,-10.123741,-69.32869,0.96570015,21.999544,0.8208809,-1.2510905,5.7990875,-23.46402,-28.2548
