year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2008,1,1953.394,1416.748,21186.81,3713.595,386.38599999999997,28656.933
2008,2,14167.473000000002,6525.624,130984.723,7598.916,1588.475,160865.211
2008,3,38080.45,8521.952,220797.91,10732.934,2425.6440000000002,280558.89
2008,4,5387.932,5151.809,453938.69600000005,26360.085,150.262,490988.78400000004
2008,5,4915.685,6074.84,61607.037000000004,40785.148,493.716,113876.426
2008,6,14467.996,55102.882999999994,317501.64400000003,40613.422,7062.27,434748.2150000001
2008,7,472.25,128859.60100000001,342015.665,90714.755,9724.037,571786.308
2008,8,1373.816,26252.757,166768.324,18374.783,3434.5389999999998,216204.21899999998
2008,9,7792.11,8994.198,30331.269,128086.831,987.43,176191.838
2008,10,3992.6530000000002,2447.111,25952.232,198666.603,622.5110000000001,231681.11
2008,11,60512.281,12879.522,30588.861,22667.956000000002,923.032,127571.65200000002
2008,12,837.169,1996.327,8178.496,3541.868,686.9069999999999,15240.767
2009,1,4808.354,6353.896,30395.669,17043.899999999998,858.635,59460.454000000005
2009,2,21616.128999999997,18804.1,67209.63,6761.749,1159.157,115550.765
2009,3,27132.856,16979.501,98871.784,6418.295,193.193,149595.62900000002
2009,4,24192.034,22281.572,719235.3489999999,63538.965000000004,923.0329999999999,830170.953
2009,5,493.71500000000003,2146.587,13459.099,154661.57200000001,171.728,170932.70100000003
2009,6,1416.748,5881.649,98141.94900000001,63302.843,665.442,169408.63100000002
2009,7,923.033,1652.873,23440.727000000003,17988.398,257.592,44262.623
2009,8,171.728,858.635,14596.792,36942.757,364.92,52934.831999999995
2009,9,1996.325,1803.134,17172.695,83523.69,343.454,104839.298
2009,10,16872.171,11119.318,11548.639,15476.889,21.466,55038.48299999999
2009,11,21766.39,1373.815,8801.007,14339.199999999999,128.796,46409.208
2009,12,1008.8960000000001,85.863,1159.157,794.238,42.932,3091.0860000000002
2010,1,1803.1319999999998,407.85200000000003,3584.8,815.703,300.522,6912.008999999999
2010,2,17387.352,8479.017,36234.383,33959.003,729.84,96789.595
