year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2008,3,0.0,64.398,7491.5869999999995,3649.1980000000003,193.19299999999998,11398.376
2008,4,21.466,536.6469999999999,33744.345,880.101,171.727,35354.286
2008,5,901.567,3627.731,25673.177,579.578,64.398,30846.451
2008,6,24385.225,14038.678,124480.56400000001,4765.423,150.261,167820.151
2008,7,93934.635,7212.532,113082.19,7899.438999999999,2940.823,225069.61900000004
2008,8,17387.353,3305.7430000000004,62723.264,2275.382,300.522,85992.264
2008,9,6632.953,1330.8839999999998,9466.447,8178.496,193.19299999999998,25801.972999999998
2008,10,4937.149,3069.62,26810.869,6160.704,1159.1570000000002,42137.498999999996
2008,11,1352.35,901.566,17108.297,2854.96,1674.338,23891.511
2008,12,0.0,85.863,3906.788,1094.759,0.0,5087.41
2009,1,0.0,364.92,7169.6,3541.868,21.466,11097.854000000001
2009,2,0.0,1438.213,2575.904,1309.4180000000001,193.193,5516.728
2009,3,0.0,686.908,21809.321,12729.259,21.466,35246.954
2009,4,0.0,1652.872,16850.704999999998,558.113,85.863,19147.553
2009,5,42.932,3134.0170000000003,17408.818,751.305,1008.896,22345.968
2009,6,601.0450000000001,12664.862,67424.289,8650.744,236.12500000000003,89577.065
2009,7,772.771,1051.828,24342.293,7040.805,880.1010000000001,34087.798
2009,8,7835.0419999999995,23912.976,106599.497,1266.4859999999999,665.442,140279.44300000003
2009,9,815.703,11698.899000000001,41901.373,6997.872,257.591,61671.438
2009,10,42.932,1416.748,9037.131,5838.716,0.0,16335.527
2009,11,193.19299999999998,665.441,7126.6669999999995,1545.543,85.864,9616.707999999999
2009,12,0.0,0.0,1910.462,1888.9959999999999,21.466,3820.9239999999995
2010,1,0.0,0.0,128.795,386.385,0.0,515.18
2010,2,0.0,1888.996,2661.767,579.578,279.056,5409.397
2010,3,0.0,64.398,2060.724,9938.697,21.466,12085.285
2010,4,0.0,64.398,6203.637,515.181,21.466,6804.682000000001
2010,5,0.0,923.033,11183.717,1803.1319999999998,85.864,13995.746
2010,6,107.32900000000001,4121.446,31576.291,9809.902,214.659,45829.627
2010,7,0.0,1481.1449999999998,30052.214,7276.93,429.318,39239.607
2010,8,364.92,1416.747,10217.753,3477.468,1373.815,16850.702999999998
2010,9,1202.088,2125.121,38402.436,7856.509,236.124,49822.278000000006
2010,10,0.0,815.702,18761.167999999998,10282.15,1008.896,30867.915999999997
2010,11,0.0,321.988,2876.426,1245.02,64.398,4507.831999999999
2010,12,0.0,0.0,3756.526,1846.065,42.932,5645.523
2011,1,0.0,1953.394,8865.403,1695.8039999999999,193.193,12707.794
2011,2,0.0,0.0,3627.731,729.839,0.0,4357.570000000001
2011,3,0.0,5302.07,12664.862000000001,686.9069999999999,0.0,18653.839
2011,4,42.932,6418.294,81999.613,18267.453,214.659,106942.95099999999
2011,5,300.522,37178.883,92582.286,1545.5420000000001,107.329,131714.56199999998
2011,6,708.3729999999999,70772.965,437324.114,2490.04,64.398,511359.88999999996
2011,7,64.398,8092.632,67467.22,9766.970000000001,450.783,85842.003
2011,8,128.795,1974.86,69613.809,1416.7469999999998,579.578,73713.78899999999
2011,9,429.317,665.442,45121.254,12536.068,772.772,59524.852999999996
2011,10,21.466,815.703,111407.85199999998,11419.841,493.71500000000003,124158.57699999998
2011,11,64.398,128.796,2296.849,1781.667,0.0,4271.71
2011,12,214.659,193.19299999999998,19748.598,3005.221,386.386,23548.057
2012,1,0.0,0.0,3498.937,1996.3249999999998,21.466,5516.728
2012,2,0.0,64.398,3928.254,3606.266,0.0,7598.918
2012,3,0.0,171.727,2683.2309999999998,665.442,0.0,3520.3999999999996
2012,4,0.0,3198.4129999999996,4164.379,1352.35,21.466,8736.608
2012,5,64.398,73821.119,103766.003,4679.559,128.795,182459.87400000004
2012,6,107.32900000000001,45786.695999999996,268216.012,6439.76,622.51,321172.30700000003
2012,7,2962.29,1567.0089999999998,138583.641,5817.251,450.78299999999996,149380.974
2012,8,37436.473,6010.442,399479.791,1588.475,601.044,445116.225
2012,9,5130.342000000001,5151.808000000001,39990.909,9015.666,901.567,60190.292
2012,10,0.0,1567.009,10496.81,5108.876,1996.325,19169.02
2012,11,0.0,472.249,2790.562,1266.486,42.932,4572.228999999999
2012,12,0.0,0.0,944.498,1223.554,85.863,2253.915
2013,1,0.0,0.0,3327.209,2919.357,0.0,6246.566
2013,2,0.0,0.0,0.0,1459.6789999999999,0.0,1459.6789999999999
2013,3,0.0,64.398,1116.2250000000001,429.317,42.932,1652.872
2013,4,0.0,3799.4590000000003,1760.202,150.261,0.0,5709.9220000000005
2013,5,193.19299999999998,14532.392,31361.633,1245.021,214.658,47546.897000000004
2013,6,729.8389999999999,34259.524,180742.602,1910.462,493.71500000000003,218136.14200000002
2013,7,794.237,3176.9489999999996,64290.274,1695.8029999999999,923.033,70880.29599999999
2013,8,33615.548,18589.442,109819.37700000001,1180.6209999999999,193.193,163398.18100000004
2013,9,6761.748,2940.824,15090.505000000001,12342.874,2747.632,39883.583
2013,10,0.0,386.386,3176.949,4958.616,42.932,8564.883000000002
2013,11,21.466,214.659,772.771,536.647,0.0,1545.5430000000001
2013,12,21.466,0.0,5259.138,3713.595,171.727,9165.926000000001
2014,1,0.0,0.0,2747.632,1330.884,321.988,4400.504
2014,2,0.0,343.454,1781.6670000000001,3327.209,279.057,5731.387
2014,3,0.0,150.261,708.3739999999999,1051.828,0.0,1910.4629999999997
2014,4,0.0,1996.326,12364.339000000002,858.634,128.795,15348.094000000001
2014,5,343.455,16442.855,25544.381,643.976,343.454,43318.12100000001
2014,6,85.864,29257.977,48813.382,1846.065,150.262,80153.55
2014,7,3777.993,2490.041,37415.005999999994,2897.8909999999996,858.636,47439.566999999995
2014,8,44863.663,2812.029,42566.81599999999,1717.269,1051.827,93011.604
2014,9,37264.746,1416.747,14467.994999999999,1652.872,85.864,54888.224
2014,10,407.851,1931.9279999999999,3949.721,6439.759,300.523,13029.782
2014,11,0.0,107.32900000000001,1116.225,1910.462,0.0,3134.0159999999996
2014,12,0.0,64.398,3627.731,1266.486,150.261,5108.876000000001
2015,1,21.466,343.454,1631.4049999999997,493.71500000000003,0.0,2490.04
2015,2,0.0,0.0,1137.691,5581.126,0.0,6718.817
2015,3,0.0,0.0,3777.993,601.044,21.466,4400.503000000001
2015,4,21.466,85.863,3198.415,279.056,64.398,3649.1980000000003
2015,5,0.0,64.398,5473.796,1266.486,21.466,6826.146000000001
2015,6,407.851,9552.311,48791.917,6332.4310000000005,107.32900000000001,65191.83899999999
2015,7,2683.233,1867.53,12858.054,1266.487,364.92,19040.224
2015,8,61757.3,9659.64,51496.61699999999,1137.6899999999998,0.0,124051.247
2015,9,24277.896,13566.428,51088.765,19748.597999999998,579.5790000000001,109261.266
2015,10,0.0,107.33,5387.931999999999,11484.239,42.932,17022.432999999997
2015,11,128.795,257.59,1695.8029999999999,2876.427,364.91999999999996,5323.535
2015,12,0.0,0.0,1481.145,1803.133,0.0,3284.2780000000002
2016,1,0.0,0.0,6611.487,4271.708,0.0,10883.195
2016,2,0.0,0.0,1803.133,300.522,0.0,2103.655
2016,3,0.0,386.385,7684.782,2747.631,0.0,10818.798
2016,4,0.0,193.19299999999998,9917.23,772.771,150.261,11033.455
2016,5,1674.338,4379.0380000000005,17666.409,1888.9959999999999,193.193,25801.974
2016,6,2318.314,29107.715,136093.598,4185.844,880.101,172585.57200000001
2016,7,10969.059000000001,7598.918,142039.646,3949.72,1223.5549999999998,165780.89800000002
2016,8,14081.609,22066.91,111279.057,3413.0719999999997,1824.598,152665.24599999998
2016,9,10797.331,8135.563,35933.862,8715.142,1996.3249999999998,65578.223
2016,10,364.91999999999996,1717.269,11999.419999999998,2554.438,622.51,17258.556999999997
2016,11,21.466,279.057,1803.133,622.51,0.0,2726.166
2016,12,150.261,686.908,3992.6510000000003,1459.6799999999998,64.398,6353.898
2017,1,0.0,0.0,19512.474000000002,4014.116,21.466,23548.056000000004
