year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2008,1,59438.986,26746.471,33959.003,2103.656,128.79500000000002,122376.911
2008,2,16915.104,88439.37299999999,98227.807,53922.261,1223.555,258728.09999999998
2008,3,26145.427,154425.44999999998,147599.302,7148.134,579.58,335897.89300000004
2008,4,5065.9439999999995,8736.608,10647.07,1287.952,107.33000000000001,25844.904000000002
2008,5,1073.293,2468.575,1094.758,626331.077,30932.314000000002,661900.0170000001
2008,6,0.0,150.261,42.932,51174.628,1695.803,53063.623999999996
2008,7,0.0,0.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,0.0,0.0
2008,9,0.0,708.374,107.329,33830.208,1116.225,35762.136
2008,10,85.863,1137.69,708.375,23762.714,321.98900000000003,26016.631
2008,11,4185.844,13909.884,22174.242000000002,74808.549,1588.474,116666.993
2008,12,5409.399,15391.027,19405.144,3992.652,236.125,44434.347
2009,1,8264.36,52698.704,33078.902,6632.953,343.454,101018.37299999999
2009,2,41214.467,161895.571,121990.525,31232.836,1159.156,357492.555
2009,3,11140.786999999998,15562.755000000001,15798.877999999999,5602.590999999999,150.261,48255.272
2009,4,1395.281,3541.8680000000004,4765.4220000000005,7191.0650000000005,729.84,17623.476
2009,5,837.169,6074.840999999999,9895.762999999999,907383.677,27583.641,951775.091
2009,6,987.4300000000001,2726.165,257.591,502258.364,9015.665,515245.21499999997
2009,7,0.0,0.0,0.0,171.726,0.0,171.726
2009,8,0.0,0.0,0.0,686.908,0.0,686.908
2009,9,107.33,5430.863,1631.406,76547.28199999999,2082.189,85799.06999999999
2009,10,1524.077,30352.737,9960.163,111450.784,1631.406,154919.167
2009,11,4851.2880000000005,24621.35,10518.276,27540.708,1245.0210000000002,68776.643
2009,12,3091.0860000000002,8436.086,10368.015,4314.641,85.864,26295.692
2010,1,10196.287,21981.05,26123.960000000003,4293.174,686.908,63281.37900000001
2010,2,30610.326999999997,270319.667,177415.393,31748.017,579.579,510672.983
2010,3,28141.753,119521.95,86099.595,12621.93,643.976,247029.204
2010,4,13416.167000000001,18954.36,14747.051000000001,7212.532,1073.2939999999999,55403.404
2010,5,3949.72,2597.37,5108.876,8264.359,1137.692,21058.017
2010,6,0.0,5688.454,815.703,2104857.087,43275.188,2154636.432
2010,7,0.0,21.466,0.0,279.057,64.398,364.92100000000005
2010,8,0.0,0.0,0.0,0.0,0.0,0.0
2010,9,0.0,472.249,107.329,131864.823,8350.223,140794.624
2010,10,171.727,7534.519,3520.401,127335.52600000001,1330.884,139893.057
2010,11,4529.298,10604.137999999999,11570.101999999999,175461.999,2168.053,204333.59000000003
2010,12,279.057,6718.816999999999,3627.735,1910.462,64.398,12600.468999999997
2011,1,3305.744,13824.02,8135.563,4872.7519999999995,622.511,30760.589999999997
2011,2,8843.938999999998,49478.825000000004,35096.692,4572.23,493.716,98485.402
2011,3,4057.049,17966.931,20306.711,3198.4139999999998,236.124,45765.229
2011,4,1094.759,23998.84,7770.645,1481.145,686.908,35032.297000000006
2011,5,64.398,9187.392,2168.053,223953.394,9552.311,244925.54799999998
2011,6,0.0,1695.804,64.398,1185516.922,24234.964,1211512.088
2011,7,21.466,794.2370000000001,107.33,1631.406,472.249,3026.688
2011,8,257.59,5881.648,3477.4700000000003,2704.7,321.989,12643.396999999999
2011,9,1609.941,5881.647999999999,3112.551,157945.852,3284.279,171834.27100000004
2011,10,429.31699999999995,2039.257,1781.669,68776.639,965.9639999999999,73992.84599999999
2011,11,794.2379999999999,4593.695,3262.813,101426.22299999998,1051.827,111128.79599999999
