year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2007,8,3021406.691,8492090.305,5839638.951,15713.012999999999,8328.76,17377177.720000003
2007,9,1709434.343,5848268.223,2191321.599,6568.558,6010.442,9761603.165000001
2007,10,180892.863,2215728.292,1148273.644,54716.497,4937.148999999999,3604548.445
2007,11,16850.707,1915055.8909999998,3222863.856,161745.31,4743.958,5321259.721999999
2007,12,1037187.777,15750751.885,1654395.862,124909.883,3477.472,18570722.879
2008,1,2047629.085,9872839.295,726619.61,121325.081,1631.409,12770044.479999999
2008,2,2041232.256,2602886.674,912599.88,100674.918,9037.13,5666430.857999999
2008,3,72661.96399999999,522393.347,479075.23099999997,25930.770000000004,3820.926,1103882.238
2008,4,23161.668999999998,952311.738,288823.244,12063.817,2640.302,1279000.77
2008,5,244753.823,5605102.882999999,1319979.114,39175.211,6890.545,7215901.575999999
2008,6,1741654.612,10591151.615,4474431.25,92689.615,8843.941,16908771.032999996
2008,7,2926506.089,11937297.616,6956057.244,44047.962,16936.569,21880845.48
2008,8,2643006.386,7882588.471,5183599.106,26660.61,7985.302,15743839.874999998
2008,9,2595330.694,7713222.7809999995,3169821.702,14704.118,16099.402,13509178.697
2008,10,157752.661,2058791.337,1136145.423,40720.752,28012.957,3421423.13
2008,11,303827.889,6345825.567,3972237.287,227345.0,3928.2549999999997,10853163.998000002
2008,12,1085314.254,15300655.578,1345222.976,188191.25699999998,2125.1240000000003,17921509.189000003
2009,1,1616100.7550000001,5802910.847999999,591813.9670000001,79466.642,1180.623,8091472.834999999
2009,2,713096.11,687508.799,560194.74,45636.434,1159.158,2007595.241
2009,3,84961.904,419807.966,365799.845,33980.467,3992.653,908542.835
2009,4,49736.413,1721519.629,372497.2,12042.350999999999,1588.475,2157384.068
2009,5,160113.90699999998,2758406.886,791983.176,32821.309,4142.913,3747468.191
2009,6,1596008.702,11061833.681,3899532.39,73048.35,7319.862,16637742.985
2009,7,2796444.401,12861403.208,6818160.513,69442.08200000001,12321.408,22557771.612
2009,8,3252808.741,9175649.391,7279054.1450000005,23848.576,13072.715,19744433.568000004
2009,9,2116405.728,6222675.888,2581506.668,6783.215,13351.774,10940723.273
2009,10,178574.553,1904945.463,590483.078,32671.051000000003,4464.901,2711139.046
2009,11,104646.106,3472297.233,2222554.44,170224.328,1502.614,5971224.721
2009,12,1192579.192,14959842.0,2218218.3279999997,161680.913,1803.132,18534123.564999998
2010,1,2039150.067,7850303.806,930158.9630000001,123192.613,2361.246,10945166.694999998
2010,2,939432.223,1160981.435,781057.047,60984.530999999995,2339.78,2944795.016
2010,3,549118.3559999999,847193.389,507538.97,31898.279,4829.821,1940578.815
2010,4,31533.361,1357458.517,539523.113,8371.689,3262.814,1940149.494
2010,5,299792.30600000004,5414893.828,1544962.87,47847.418,10325.082,7317821.504
2010,6,1522573.97,10511727.907,4454575.325,81978.14600000001,7920.906999999999,16578776.254999999
2010,7,2345231.871,11595882.998,5862822.086,49607.617,7706.245,19861250.816999998
2010,8,4038266.291,10111840.265,7678533.939,20285.246,18632.375,21867558.116
2010,9,2266108.682,6115539.737,2415747.244,6847.613,13051.249,10817294.524999999
2010,10,281524.85099999997,1874034.6169999999,761265.518,10410.947,18310.385000000002,2945546.318
2010,11,22667.957000000002,1517701.218,2381444.7879999997,158181.977,8500.485,4088496.4249999993
2010,12,1441712.045,15978955.516,2298028.426,167777.22,3198.415,19889671.621999998
2011,1,1372549.026,8672639.717,1013553.8589999999,129439.182,1867.532,11190049.316
2011,2,1770740.8660000002,1906920.328,698177.335,79702.767,4421.971,4459963.267
2011,3,432751.885,652819.957,515352.546,43919.164000000004,9037.130000000001,1653880.6820000003
2011,4,7641.848,588916.071,211567.587,17194.159,2618.836,827938.501
2011,5,193085.47699999998,5005453.877,1135780.511,60490.816000000006,8650.746,6403461.427
2011,6,1652828.851,10424275.958,3601156.839,84639.915,11248.112,15774149.674999999
2011,7,2599838.524,11793583.638,6591373.62,37973.119,18160.124,21040929.025000002
2011,8,3231578.997,9365686.714,7061347.321,21444.404,21895.185999999998,19701952.621999998
2011,9,2846846.259,6610005.994,3382848.969,7319.861,9960.162,12856981.245000001
2011,10,120616.708,1218660.22,830450.0109999999,18138.658,17387.354,2205252.951
2011,11,32928.64,2540442.467,2581227.6180000002,101984.337,4014.118,5260597.180000001
2011,12,2056451.554,17427751.304,1879701.603,113039.258,3713.594,21480657.313000005
2012,1,2004718.819,7388315.408,911505.125,174560.436,2919.36,10482019.148
2012,2,1623785.5359999998,1541957.65,675359.118,42137.5,3584.7999999999997,3886824.6039999994
2012,3,181150.458,588787.273,439492.169,30095.145,5538.199,1245063.244
2012,4,67338.42499999999,1456308.836,395766.197,18696.77,3155.4829999999997,1941265.711
2012,5,660440.337,6102939.276,1558121.447,89727.326,6031.91,8417260.296
2012,6,2084829.432,12303054.533,4726590.797,49672.019,9101.528,19173248.309000004
2012,7,2478084.122,10689959.004,6628659.833,28614.003,14317.735,19839634.696999997
2012,8,3398089.73,8414469.733,5343369.562,15734.482,11613.032,17183276.539
2012,9,1568146.009,4604857.861,1776214.6600000001,4786.89,6954.942,7960960.361999999
2012,10,183490.235,1275866.757,838349.451,24900.407,16185.265,2338792.115
2012,11,21701.991,1998708.374,2483128.6010000003,74100.174,17494.683,4595133.823
2012,12,850949.9130000001,12372582.478,1516542.062,120831.369,1695.805,14862601.627000002
2013,1,2265443.2430000002,9510366.657,1052836.396,137682.076,5473.798,12971802.17
2013,2,968969.252,1287071.9409999999,561310.964,39926.513,1738.7359999999999,2859017.406
2013,3,149552.699,295864.051,314067.107,29451.168999999998,1760.202,790695.2280000001
2013,4,27068.459,790308.8369999999,293889.192,15004.640000000001,1674.3390000000002,1127945.4669999997
2013,5,231230.327,6447080.068,2032753.237,47718.625,10732.936,8769515.193
2013,6,1806288.339,11858560.821,5203111.58,80175.015,9251.786,18957387.541
2013,7,2752933.084,11236157.995,6389401.276000001,43189.325000000004,23333.401,20445015.081
2013,8,3788038.678,9559931.347,5830430.093,22989.943,23032.874,19224422.935000002
2013,9,1690952.234,5200900.603,1784092.634,5366.469,11398.377,8692710.317000002
2013,10,137961.132,1197409.012,1204557.148,34130.73,24256.431,2598314.453
2013,11,52398.182,2804343.84,2628581.3189999997,94192.226,34130.729,5613646.296
2013,12,844231.098,11914586.73,1572503.574,121625.606,2597.372,14455544.379999999
2014,1,1652141.948,8496040.026999999,784040.806,88761.36200000001,1974.8619999999999,11022959.004999999
2014,2,1033602.982,1204492.747,607999.224,58365.693,3885.321,2908345.9669999997
2014,3,67531.619,292171.924,353585.76800000004,31254.302999999996,901.566,745445.1799999999
2014,4,10410.946,398020.109,136930.767,5259.138,751.306,551372.266
2014,5,187740.479,5524133.631,1252061.1060000001,40591.954999999994,8071.167,7012598.338
2014,6,1618333.204,10776895.765,3571405.143,74100.174,7684.781,16048419.067
2014,7,2823469.928,12195467.606,7301400.117,57871.978,14038.679,22392248.308000002
2014,8,2962182.363,7952760.3950000005,5270772.002,16163.8,14510.928,16216389.488000002
2014,9,2439531.425,5828347.898,2043765.232,7835.044,7062.2699999999995,10326541.868999999
2014,10,234128.217,1361601.4300000002,782151.81,15283.701000000001,6353.898,2399519.0560000003
2014,11,24127.634,2588289.887,2216758.656,90199.574,6053.374,4925429.125
2014,12,909015.086,13989241.348,1636343.066,113168.054,2833.496,16650601.049999997
2015,1,1678373.2380000001,6855253.526,1041180.428,102499.517,3992.653,9681299.362000002
