Month,mean_runoff
1,0.21126568576563956
2,0.3516231759086899
3,1.0206657623251278
4,3.1467919142349907
5,7.980948220128599
6,19.89327625606371
7,30.771502867988918
8,27.881950295489766
9,18.306928800499957
10,6.18508768081665
11,0.3482566104958887
12,0.10635645072097359
