Month,mean_runoff
1,0.39352673753772094
2,0.2886996607741584
3,1.231149793912967
4,2.9238882634950722
5,7.345947369285252
6,11.364225200984789
7,21.85008198281993
8,24.284227288287617
9,26.665105446525242
10,14.468809884527456
11,4.0367414614428645
12,1.0800763643144264
