basin,model,feature,value,abs_normalized
Congo,Random Forest,rolling_variance_6,0.048906991502673594,0.41856850041724314
Congo,Random Forest,rolling_skew_6,0.026283938420080335,0.22495001944559936
Congo,Random Forest,rolling_autocorr_12,0.08820669648666436,0.7549134293644637
Congo,Random Forest,rolling_variance_12,0.11294201667348706,0.9666096625578866
Congo,Random Forest,rolling_skew_12,0.06256666794165652,0.5354742864322605
Congo,Random Forest,month_sin,0.007730263467136246,0.066159145918688
Congo,Random Forest,month_cos,0.01672974404178867,0.1431808349027763
Congo,Gradient Boosting,anomaly_lag1,0.1265527200100341,0.6687729131892036
Congo,Gradient Boosting,anomaly_lag2,0.08476830201369041,0.4479614841885902
Congo,Gradient Boosting,anomaly_lag3,0.1348827607467361,0.712793346807914
Congo,Gradient Boosting,raw_lag1,0.025642704610726014,0.1355098986667828
Congo,Gradient Boosting,bar_state_lag1,0.01040383938922379,0.054979505585752
Congo,Gradient Boosting,rolling_autocorr_3,0.0,0.0
Congo,Gradient Boosting,rolling_variance_3,0.06588287819456173,0.3481607062730302
Congo,Gradient Boosting,rolling_skew_3,0.04045342312262269,0.21377773332763453
Congo,Gradient Boosting,rolling_autocorr_6,0.055977341698434546,0.29581450226657574
Congo,Gradient Boosting,rolling_variance_6,0.011663689405804832,0.06163723341415084
Congo,Gradient Boosting,rolling_skew_6,0.0078079963304769715,0.041261669063214705
Congo,Gradient Boosting,rolling_autocorr_12,0.16480581658546223,0.8709229328270954
Congo,Gradient Boosting,rolling_variance_12,0.18923122858929375,1.0
Congo,Gradient Boosting,rolling_skew_12,0.07846053685823481,0.4146278468049534
Congo,Gradient Boosting,month_sin,0.003466762444698124,0.018320244869425666
Congo,Gradient Boosting,month_cos,0.0,0.0
Danube,Logistic Regression,anomaly_lag1,-0.2614710684519174,0.4117414205010049
Danube,Logistic Regression,anomaly_lag2,0.26598783374709045,0.41885402140830635
Danube,Logistic Regression,anomaly_lag3,-0.15048139469852556,0.23696473793060274
Danube,Logistic Regression,raw_lag1,0.2194786552853135,0.345615497086797
Danube,Logistic Regression,bar_state_lag1,0.20936269544822456,0.3296857818119307
Danube,Logistic Regression,rolling_autocorr_3,-0.5463573252029317,0.8603550003145096
Danube,Logistic Regression,rolling_variance_3,0.18429419105768938,0.29021012712972744
Danube,Logistic Regression,rolling_skew_3,0.30416621518338705,0.47897394633185736
Danube,Logistic Regression,rolling_autocorr_6,0.44391291892829665,0.6990346461673471
Danube,Logistic Regression,rolling_variance_6,0.3083172782367645,0.48551067182239166
Danube,Logistic Regression,rolling_skew_6,0.23645328444481006,0.3723456357747572
Danube,Logistic Regression,rolling_autocorr_12,-0.15493462177902664,0.24397728449950254
Danube,Logistic Regression,rolling_variance_12,0.6350370777216456,1.0
Danube,Logistic Regression,rolling_skew_12,-0.43524987791637143,0.6853928584421232
Danube,Logistic Regression,month_sin,0.030336370988632917,0.04777102322508827
Danube,Logistic Regression,month_cos,0.4605357993007483,0.7252108821000431
Danube,Random Forest,anomaly_lag1,0.07688887153454821,0.4790840268199863
Danube,Random Forest,anomaly_lag2,0.05803651238846426,0.3616175592479627
Danube,Random Forest,anomaly_lag3,0.050874033536878395,0.3169891345911004
Danube,Random Forest,raw_lag1,0.06273381723526876,0.3908858223437083
Danube,Random Forest,bar_state_lag1,0.027625525238617978,0.17213086380631104
Danube,Random Forest,rolling_autocorr_3,0.015791943961978017,0.09839743975460144
Danube,Random Forest,rolling_variance_3,0.06258258478773501,0.38994351367791186
Danube,Random Forest,rolling_skew_3,0.0628997979835431,0.3919200256512979
Danube,Random Forest,rolling_autocorr_6,0.11740239968050792,0.7315182714314459
Danube,Random Forest,rolling_variance_6,0.16049141117250995,1.0
Danube,Random Forest,rolling_skew_6,0.05814477212325928,0.3622921108267924
Danube,Random Forest,rolling_autocorr_12,0.04305031878894875,0.268240639635691
Danube,Random Forest,rolling_variance_12,0.09641534036257926,0.6007507794852883
Danube,Random Forest,rolling_skew_12,0.04691359548994865,0.2923121875943996
Danube,Random Forest,month_sin,0.029766880773409797,0.18547335683536234
Danube,Random Forest,month_cos,0.03038219494180277,0.18930729513709227
Danube,Gradient Boosting,anomaly_lag1,0.13615992812239458,0.8308762578372118
Danube,Gradient Boosting,anomaly_lag2,0.04998382104647521,0.30501169291282537
Danube,Gradient Boosting,anomaly_lag3,0.041871204131542654,0.25550681378651663
Danube,Gradient Boosting,raw_lag1,0.1209273059246216,0.7379236226290267
Danube,Gradient Boosting,bar_state_lag1,0.006360316953300335,0.0388119795720396
Danube,Gradient Boosting,rolling_autocorr_3,0.014561954828818375,0.08886008315227029
Danube,Gradient Boosting,rolling_variance_3,0.06430562894441116,0.3924063494449867
Danube,Gradient Boosting,rolling_skew_3,0.03107391194372188,0.1896194866448099
Danube,Gradient Boosting,rolling_autocorr_6,0.10973109900445922,0.6696020346546747
Danube,Gradient Boosting,rolling_variance_6,0.1638750979319372,1.0
Danube,Gradient Boosting,rolling_skew_6,0.0467602823831805,0.28534098818724496
Danube,Gradient Boosting,rolling_autocorr_12,0.017037173186475085,0.10396438141901945
Danube,Gradient Boosting,rolling_variance_12,0.0858076634515585,0.5236162451429764
Danube,Gradient Boosting,rolling_skew_12,0.04775598837238084,0.29141699364363155
Danube,Gradient Boosting,month_sin,0.018236591465709516,0.1112834817238906
Danube,Gradient Boosting,month_cos,0.045552032309013286,0.27796799442910214
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag1,-0.22978198177398643,0.2586893095166074
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag2,-0.3048852188102768,0.3432407803559956
Ganges / Bhramaputra Basin,Logistic Regression,anomaly_lag3,-0.8882546488038573,1.0
Ganges / Bhramaputra Basin,Logistic Regression,raw_lag1,0.24451713599317892,0.2752781945160106
Ganges / Bhramaputra Basin,Logistic Regression,bar_state_lag1,0.09804544906674433,0.11037988846866653
Ganges / Bhramaputra Basin,Logistic Regression,rolling_autocorr_3,0.24719004452958465,0.2782873637221669
Ganges / Bhramaputra Basin,Logistic Regression,rolling_variance_3,0.5815294100335167,0.6546877191316889
Ganges / Bhramaputra Basin,Logistic Regression,rolling_skew_3,-0.6583608199575512,0.7411847726821514
Ganges / Bhramaputra Basin,Logistic Regression,rolling_autocorr_6,-0.2546681038339566,0.2867061874394895
Ganges / Bhramaputra Basin,Logistic Regression,rolling_variance_6,-0.42270355990966957,0.47588105559468924
Ganges / Bhramaputra Basin,Logistic Regression,rolling_skew_6,-0.4480084870639409,0.5043694256677843
Ganges / Bhramaputra Basin,Logistic Regression,rolling_autocorr_12,-0.6158736612438164,0.6933525899055694
Ganges / Bhramaputra Basin,Logistic Regression,rolling_variance_12,0.8649961432957954,0.973815498135155
Ganges / Bhramaputra Basin,Logistic Regression,rolling_skew_12,-0.3633196686191344,0.40902647580667145
Ganges / Bhramaputra Basin,Logistic Regression,month_sin,-0.2604113325798642,0.2931719332181821
Ganges / Bhramaputra Basin,Logistic Regression,month_cos,-0.8860543391530655,0.9975228841709359
