basin,model,feature,value,abs_normalized
California,Logistic Regression,rolling_autocorr_6,0.041411837069121514,0.08976535684847299
California,Logistic Regression,rolling_variance_6,-0.39371108459883947,0.8534182133776052
California,Logistic Regression,rolling_skew_6,-0.028960466686544742,0.0627754480506834
California,Logistic Regression,rolling_autocorr_12,-0.06883086723912185,0.14919954769446098
California,Logistic Regression,rolling_variance_12,0.1582801984284032,0.34309220501997234
California,Logistic Regression,rolling_skew_12,-0.33028038832287143,0.7159242143343948
California,Logistic Regression,month_sin,0.2885395148456054,0.6254456297548281
California,Logistic Regression,month_cos,-0.31308486812028985,0.6786507650883866
California,Random Forest,anomaly_lag1,0.16321963473553905,1.0
California,Random Forest,anomaly_lag2,0.039236284486001895,0.2403894883699227
California,Random Forest,anomaly_lag3,0.07104837678447656,0.43529307549054735
California,Random Forest,raw_lag1,0.047977008535967966,0.29394140364119786
California,Random Forest,bar_state_lag1,0.11965157816896943,0.7330709835421337
California,Random Forest,rolling_autocorr_3,0.004538066101941025,0.027803432530001355
California,Random Forest,rolling_variance_3,0.07603292004598883,0.46583194582675785
California,Random Forest,rolling_skew_3,0.033098893264234756,0.2027874484455508
California,Random Forest,rolling_autocorr_6,0.06659041542790844,0.40798042181507965
California,Random Forest,rolling_variance_6,0.0720857407205362,0.4416487075059017
California,Random Forest,rolling_skew_6,0.04322667728081854,0.2648374832529047
California,Random Forest,rolling_autocorr_12,0.054647116996490816,0.33480724966107334
California,Random Forest,rolling_variance_12,0.05873237671968487,0.3598364670699549
California,Random Forest,rolling_skew_12,0.08013457335301076,0.49096160203305766
California,Random Forest,month_sin,0.035216293863458044,0.21576015606528087
California,Random Forest,month_cos,0.034564043514972845,0.21176400480846655
California,Gradient Boosting,anomaly_lag1,0.22315837059155808,1.0
California,Gradient Boosting,anomaly_lag2,0.030184049044042125,0.13525842191816023
California,Gradient Boosting,anomaly_lag3,0.06091277122110166,0.272957590878762
California,Gradient Boosting,raw_lag1,0.03253790540488661,0.14580634066575093
California,Gradient Boosting,bar_state_lag1,0.08107017018845392,0.36328536533740374
California,Gradient Boosting,rolling_autocorr_3,0.00250363645564238,0.011219101703447778
California,Gradient Boosting,rolling_variance_3,0.08419536865111736,0.3772897625481337
California,Gradient Boosting,rolling_skew_3,0.045788920610731094,0.20518576331845317
California,Gradient Boosting,rolling_autocorr_6,0.08158791185730675,0.3656054291892789
California,Gradient Boosting,rolling_variance_6,0.08224844437214912,0.36856535631677767
California,Gradient Boosting,rolling_skew_6,0.03539330700969569,0.15860174510090544
California,Gradient Boosting,rolling_autocorr_12,0.05744752827634372,0.2574294126814929
California,Gradient Boosting,rolling_variance_12,0.05514229995722176,0.24709940214677187
California,Gradient Boosting,rolling_skew_12,0.055519549688883556,0.24878990441501198
California,Gradient Boosting,month_sin,0.02710614420994085,0.12146595325143612
California,Gradient Boosting,month_cos,0.045203622460925345,0.2025629705984032
Yangtze Basin,Logistic Regression,anomaly_lag1,-0.05549137477666896,0.07474154909402912
Yangtze Basin,Logistic Regression,anomaly_lag2,0.10383216731642285,0.13985195108704992
Yangtze Basin,Logistic Regression,anomaly_lag3,-0.20983404943014414,0.28262629949611584
Yangtze Basin,Logistic Regression,raw_lag1,0.7424434661751211,1.0
Yangtze Basin,Logistic Regression,bar_state_lag1,-0.5602914360746886,0.7546587202944445
Yangtze Basin,Logistic Regression,rolling_autocorr_3,-0.17432798643196037,0.23480304477599295
Yangtze Basin,Logistic Regression,rolling_variance_3,0.5011887350084548,0.6750530617374155
Yangtze Basin,Logistic Regression,rolling_skew_3,-0.020497052894478295,0.027607560478744422
Yangtze Basin,Logistic Regression,rolling_autocorr_6,0.10637227807915509,0.1432732361793927
Yangtze Basin,Logistic Regression,rolling_variance_6,-0.611301801089843,0.8233647798654806
Yangtze Basin,Logistic Regression,rolling_skew_6,0.028419751038731893,0.038278673506473404
Yangtze Basin,Logistic Regression,rolling_autocorr_12,-0.09949054832110253,0.13400420753064526
Yangtze Basin,Logistic Regression,rolling_variance_12,0.41359164096051926,0.5570681941498355
Yangtze Basin,Logistic Regression,rolling_skew_12,-0.11420391084857286,0.15382169289861516
Yangtze Basin,Logistic Regression,month_sin,0.09760293145893668,0.1314617690175954
Yangtze Basin,Logistic Regression,month_cos,0.2810514348379535,0.3785492736381109
Yangtze Basin,Random Forest,anomaly_lag1,0.2207861573406491,1.0
Yangtze Basin,Random Forest,anomaly_lag2,0.049437217939309545,0.223914481481886
Yangtze Basin,Random Forest,anomaly_lag3,0.06340377172719361,0.2871727670379645
Yangtze Basin,Random Forest,raw_lag1,0.0689475961162568,0.31228224154414774
Yangtze Basin,Random Forest,bar_state_lag1,0.15646326530836493,0.7086642894325983
Yangtze Basin,Random Forest,rolling_autocorr_3,0.0020689867997024914,0.009370998728467696
Yangtze Basin,Random Forest,rolling_variance_3,0.0564083811225526,0.25548875799998905
Yangtze Basin,Random Forest,rolling_skew_3,0.046712858547909,0.21157512368783213
Yangtze Basin,Random Forest,rolling_autocorr_6,0.03568785358249006,0.16163990538332335
Yangtze Basin,Random Forest,rolling_variance_6,0.04708726631945308,0.21327091737369444
Yangtze Basin,Random Forest,rolling_skew_6,0.03198668873886609,0.14487633248453208
Yangtze Basin,Random Forest,rolling_autocorr_12,0.03920754204669499,0.17758152285879955
Yangtze Basin,Random Forest,rolling_variance_12,0.06975694784000484,0.3159480135902607
Yangtze Basin,Random Forest,rolling_skew_12,0.05480829393390823,0.24824153196047058
Yangtze Basin,Random Forest,month_sin,0.01586021857321161,0.07183520363888127
Yangtze Basin,Random Forest,month_cos,0.04137695406343313,0.18740737445596725
Yangtze Basin,Gradient Boosting,anomaly_lag1,0.27509873756796654,1.0
Yangtze Basin,Gradient Boosting,anomaly_lag2,0.02974951763916037,0.10814123649626121
Yangtze Basin,Gradient Boosting,anomaly_lag3,0.07662064113401407,0.27852051162206437
Yangtze Basin,Gradient Boosting,raw_lag1,0.043076960230635265,0.1565872697616163
Yangtze Basin,Gradient Boosting,bar_state_lag1,0.11269297888325515,0.40964556900379434
Yangtze Basin,Gradient Boosting,rolling_autocorr_3,0.009753567324577505,0.035454787654806176
Yangtze Basin,Gradient Boosting,rolling_variance_3,0.038249086527754925,0.13903766649712457
Yangtze Basin,Gradient Boosting,rolling_skew_3,0.0983603136417857,0.35754549261602686
Yangtze Basin,Gradient Boosting,rolling_autocorr_6,0.05240466907885902,0.1904940369488675
Yangtze Basin,Gradient Boosting,rolling_variance_6,0.04230643461982793,0.1537863641027273
Yangtze Basin,Gradient Boosting,rolling_skew_6,0.03445695603427938,0.12525305037347315
Yangtze Basin,Gradient Boosting,rolling_autocorr_12,0.024623873350667434,0.08950921973818146
Yangtze Basin,Gradient Boosting,rolling_variance_12,0.07891877022841726,0.28687434528455225
